2020-11-08 15:59:55|-0.014|-0.014|0.871|269.931|291.818|9.6257|-22.224|37.883|24.353|25.21|
2020-11-08 15:59:56|-0.011|-0.015|0.869|268.6132|293.9953|13.5791|-22.941|36.079|25.745|25.22|
2020-11-08 15:59:57|-0.013|-0.014|0.871|268.2122|293.5369|17.4752|-23.12|37.703|24.875|25.22|
2020-11-08 15:59:58|-0.012|-0.015|0.871|266.436|289.6408|15.298|-23.478|35.899|23.484|25.24|
2020-11-08 15:59:59|-0.013|-0.014|0.871|270.3894|289.6408|20.1108|-22.224|36.44|24.701|25.23|
2020-11-08 16:00:00|-0.013|-0.013|0.872|269.53|294.8547|20.5692|-23.478|37.342|24.527|25.21|
2020-11-08 16:00:02|-0.015|-0.013|0.873|272.5666|297.9487|10.4851|-22.941|37.883|25.397|25.23|
2020-11-08 16:00:03|-0.013|-0.014|0.871|267.7538|295.3131|10.9435|-24.733|38.244|24.701|25.24|
2020-11-08 16:00:04|-0.012|-0.014|0.872|266.0349|292.6775|9.1673|-21.865|36.801|24.005|25.22|
2020-11-08 16:00:05|-0.013|-0.012|0.869|266.8944|297.4903|15.298|-21.328|36.259|24.179|25.23|
2020-11-08 16:00:06|-0.013|-0.015|0.872|273.025|294.4536|13.1207|-22.941|36.079|25.049|25.23|
2020-11-08 16:00:07|-0.013|-0.014|0.868|271.7072|297.4903|17.4752|-23.12|36.981|25.223|25.23|
2020-11-08 16:00:08|-0.014|-0.014|0.868|269.53|293.5369|11.3446|-22.224|36.44|24.353|25.24|
2020-11-08 16:00:09|-0.015|-0.014|0.869|273.025|297.0319|20.5692|-22.582|37.161|26.441|25.21|
2020-11-08 16:00:10|-0.014|-0.014|0.872|264.7171|294.8547|12.6624|-23.658|36.801|24.005|25.21|
2020-11-08 16:00:11|-0.013|-0.012|0.872|269.931|293.1358|21.4286|-22.941|35.718|25.049|25.21|
2020-11-08 16:00:12|-0.014|-0.013|0.871|266.436|295.7141|13.9802|-24.374|38.965|25.049|25.23|
2020-11-08 16:00:13|-0.013|-0.014|0.873|269.0716|291.3597|14.8396|-22.045|38.424|24.179|25.24|
2020-11-08 16:00:14|-0.013|-0.013|0.869|271.7072|291.818|14.4385|-24.554|36.62|24.527|25.23|
2020-11-08 16:00:15|-0.013|-0.016|0.867|271.2488|292.2191|12.2613|-22.761|36.62|25.571|25.24|
2020-11-08 16:00:16|-0.012|-0.014|0.87|266.8944|290.5002|15.7563|-24.016|37.161|25.049|25.24|
2020-11-08 16:00:17|-0.012|-0.012|0.87|272.1083|293.9953|11.3446|-22.761|38.063|23.832|25.24|
2020-11-08 16:00:18|-0.013|-0.015|0.869|269.53|292.2191|14.4385|-22.941|36.44|22.962|25.25|
2020-11-08 16:00:19|-0.013|-0.015|0.87|262.9409|295.7141|17.4752|-23.658|36.801|24.005|25.23|
2020-11-08 16:00:20|-0.012|-0.015|0.87|275.6606|291.818|17.9336|-23.658|37.161|24.353|25.21|
2020-11-08 16:00:21|-0.013|-0.015|0.868|269.931|291.818|15.298|-23.658|36.801|22.614|25.24|
2020-11-08 16:00:22|-0.013|-0.014|0.871|268.6132|295.3131|17.9336|-22.941|37.522|24.353|25.23|
2020-11-08 16:00:23|-0.012|-0.016|0.875|270.3894|295.3131|13.1207|-22.403|36.62|24.527|25.23|
